Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3w1WjD2zJqjBjDz5fwqQPJ,"Tyler Herro","Thats What They All Say","Jack Harlow",2020-12-11,156578,75,true,,2025-05-13T11:40:30Z,"","Generation Now/Atlantic",0.792,0.793,5,-6.185,0,0.0841,0.0872,0,0.22,0.775,123.031,4
spotify:track:2flBiyXDrufsHWdU2HhnCG,"Trap Files","Pyrex Kids","Talibando;Wizz Havinn",2023-10-27,164571,9,true,,2025-05-04T15:30:47Z,"","Talibando / EMPIRE",0.561,0.55,1,-7.984,0,0.273,0.291,0.000369,0.113,0.188,88.074,4
spotify:track:3lCMqaFQ9q5gr63PVInLhM,"Mode","Mr. Too Sticky","Wizz Havinn",2022-12-23,107329,42,true,,2025-05-02T19:38:50Z,"","Open Shift Distribution",0.631,0.566,10,-10.951,0,0.452,0.0254,0,0.0912,0.481,160.992,4
spotify:track:26bay9XnGSFbZBbTCaLB3B,"Nigga Uhh Freestyle - DJ Ess Remix","Nigga Uhh Freestyle (DJ Ess Remix)","Wizz Havinn;DJ Ess",2023-10-23,97640,50,true,,2025-05-02T19:38:17Z,"","Open Shift Distribution",0.784,0.591,1,-8.469,0,0.188,0.00383,0.559,0.164,0.488,93.478,4
spotify:track:7kMg8gmoI96lgbqCyVFO5Y,"100 Bars","Maintaining Drug Houses","Rio Da Yung Og;AK Bandamont",2019-09-14,313469,52,true,,2025-05-02T17:29:18Z,"","#Boyz Entertainment LLC",0.424,0.698,10,-3.156,0,0.264,0.111,0,0.112,0.267,192.73,4
spotify:track:6Wxw4KDK1fAqNjHSxWGf1W,"What a Time to Be a Slime (Remix)","What a Time to Be a Slime (Remix)","Almighty Slime;Rio Da Yung Og",2022-03-12,118883,42,true,,2025-04-29T11:55:17Z,"","red money in association with boyz ent",0.508,0.514,11,-10.151,1,0.332,0.0148,0.00000206,0.387,0.0861,193.98,3
spotify:track:1VnDOohILGC8KIM9DZnMQR,"Nigga Uhh (Freestyle)","Nigga Uhh (Freestyle)","Wizz Havinn",2022-05-21,146573,45,true,,2025-04-29T11:50:35Z,"","Jay Rebel Music",0.815,0.556,4,-10.689,0,0.233,0.0512,0.00000161,0.159,0.552,84.96,4
spotify:track:1wabjSijwiHbAKhCiDlLEu,"GOMD","Ganger","Veeze",2023-06-27,171864,59,true,,2025-04-29T11:50:30Z,"","Warner Records",0.709,0.63,11,-6.011,1,0.318,0.0647,0,0.0748,0.503,146.086,4
spotify:track:29YTci56Zbcbt5U5atqQGq,"Seconds Later (Freestyle)","Seconds Later (Freestyle)","9lokknine",2019-06-27,129410,56,true,,2025-04-29T11:47:57Z,"","9lokknine",0.805,0.442,10,-12.507,0,0.402,0.0841,0,0.107,0.597,172.979,4
spotify:track:6PqinDNnHg9aiKoO1lVD2o,"RUN DOWN","RUN DOWN","OTSS DOUG",2023-04-08,250880,0,true,,2025-04-28T11:21:06Z,"","MOTION CR3W LLC",0.58,0.78,1,-6.148,1,0.45,0.0314,0,0.0997,0.399,129.878,5
spotify:track:5e2f1XLGX2Onj05lxiPfWJ,"Don’t Blink Or Stare (feat. Bloodhound Lil Jeff & CEO Trayle)","Don’t Blink Or Stare (feat. Bloodhound Lil Jeff & CEO Trayle)","BloodHound Q50;Bloodhound Lil Jeff;CEO Trayle",2024-12-03,101893,62,true,,2025-04-28T11:16:55Z,"chicago drill,drill","Signal Records/Columbia",0.43,0.644,2,-5.749,1,0.0338,0.266,0.000229,0.446,0.146,159.901,1
spotify:track:5eW508Gq23QlXHowyzW39m,"Money On Money (feat. Future)","Money On Money (feat. Future)","Young Thug;Future",2025-04-25,236626,67,true,,2025-04-27T21:55:58Z,"rap,melodic rap,trap","300 Entertainment",0.779,0.67,10,-6.432,0,0.0901,0.00282,0,0.247,0.0921,120.013,4
spotify:track:35492wK3Cu2Gg04Kkob6H1,"ANY OCCASION","SNOW PICASSO","Tony Snow;Mac Critter",2023-01-30,173792,32,true,,2025-04-25T09:36:10Z,"","Tony Snow",0.827,0.425,1,-8.923,1,0.304,0.101,0.000211,0.0795,0.152,133.992,4
spotify:track:2rQldcQfmmXDVy6zlh3RT6,"Cracc Era","Personification","Maxo Kream;Tyler, The Creator",2024-11-15,115914,45,true,,2025-04-14T20:40:58Z,"","Stomp Down",0.901,0.625,1,-10.317,0,0.213,0.0121,0.000454,0.163,0.377,110.751,5
spotify:track:5adW1n6jrFcc4sRAtFeQVX,"Obedient","Red Light","Bladee;Ecco2k",2018-05-11,179500,55,true,,2025-04-14T20:13:46Z,"cloud rap,hyperpop","YEAR0001",0.798,0.703,11,-6.63,1,0.134,0.605,0.0000316,0.153,0.517,87.98,4
spotify:track:7qJvl5rPKvCTFHMeXwTDRd,"Kentucky Love","Forget Me Not","Bfb Da Packman;Babyfxce E;KrispyLife Kidd",2024-03-29,231288,61,true,,2025-04-09T22:01:56Z,"","The Lunch Crew Company LLC",0.616,0.63,1,-9.258,0,0.416,0.149,0,0.103,0.741,133.746,5
spotify:track:4R77VQSII5rk2MZXxtYQbU,"Everybody","Public Housing","Real Boston Richey",2022-08-26,169268,61,true,,2025-04-09T22:01:09Z,"","Open Shift Distribution",0.781,0.534,1,-5.737,0,0.203,0.0515,0,0.0745,0.351,81.027,4
spotify:track:20sAxIvSvNJxcB8XPHm7ir,"Certified Dripper 2 (with MoneyBagg Yo)","Public Housing","Real Boston Richey;Moneybagg Yo",2022-08-26,184067,67,true,,2025-04-09T21:42:56Z,"","Open Shift Distribution",0.604,0.613,1,-6.27,1,0.232,0.0568,0,0.316,0.302,180.046,4
spotify:track:3WkaDq5sVRXXWJLm7l8FgE,"Triple 3","Triple 3","Bloodhound Lil Jeff;BloodHound Q50;Lil Scoom89",2024-08-12,147081,66,true,,2025-04-09T21:21:34Z,"chicago drill,drill","Grade A Productions",0.65,0.691,7,-7.785,1,0.283,0.000105,0,0.354,0.569,75.521,4
spotify:track:6azLIBwMsR99vcd360aoGE,"Can’t Be Crete Boy","Can’t Be Crete Boy","Lil Yachty;Veeze",2025-04-04,222184,54,true,,2025-04-09T21:12:17Z,"","Quality Control Music/Motown Records",0.388,0.516,1,-8.516,1,0.2,0.0166,0,0.371,0.079,184.443,4
spotify:track:3WAZGZlm3B5esWUcOoOthC,"Sorry Not Sorry","Can’t Be Crete Boy","Lil Yachty;Veeze",2025-04-04,136708,36,true,,2025-04-09T21:11:33Z,"","Quality Control Music/Motown Records",0.664,0.505,1,-9.137,1,0.327,0.285,0,0.266,0.519,157.907,4
spotify:track:0O6cYePgIBlMQ0pAFate3q,"Compton","good kid, m.A.A.d city (Deluxe)","Kendrick Lamar;Dr. Dre",2012-10-22,248093,52,true,,2025-03-29T10:12:01Z,"hip hop,west coast hip hop,old school hip hop,g-funk,gangster rap,rap","Aftermath",0.341,0.907,1,-4.425,0,0.419,0.0815,0,0.383,0.224,170.757,4
spotify:track:1BR5vhAlaoUiijQ28p6jlN,"Backseat Freestyle","good kid, m.A.A.d city (Deluxe)","Kendrick Lamar",2012-10-22,212653,60,true,,2025-03-29T10:11:52Z,"hip hop,west coast hip hop","Aftermath",0.547,0.651,1,-7.601,1,0.3,0.000739,0,0.235,0.645,77.878,4
spotify:track:5byJ4LrZPa8uFvHmr4Y9Nl,"2025 freestyle","2025 freestyle","vkie;Swizzy",2025-02-26,204000,49,true,,2025-03-27T20:31:02Z,"brooklyn drill","VKIE",0.727,0.637,8,-8.763,1,0.3,0.0268,0,0.0947,0.376,100.067,4
spotify:track:2n9fC0A4ptmWqYeMXEVaok,"GOOD CREDIT (with Kendrick Lamar)","MUSIC","Playboi Carti;Kendrick Lamar",2025-03-14,190373,70,true,,2025-03-25T10:16:08Z,"rage rap,hip hop,west coast hip hop","AWGE/Interscope Records",0.744,0.679,0,-7.375,1,0.219,0.0197,0.00000368,0.856,0.397,145.041,4
spotify:track:21Gsotu9RpZ2hht9E7HuIl,"JESTEM W STANIE","DŻUNGLA","vkie;Pazzy",2021-10-15,157333,48,true,,2025-03-23T19:07:25Z,"","vkie",0.719,0.627,0,-6.831,1,0.239,0.0145,0,0.113,0.329,179.995,4
spotify:track:3WRUvGqySBZC6RkB5c2w1S,"MOJO JOJO","MUSIC","Playboi Carti",2025-03-14,156293,64,true,,2025-03-15T17:54:36Z,"rage rap","AWGE/Interscope Records",0.806,0.638,2,-6.358,1,0.278,0.00557,0.00000141,0.11,0.263,148.111,4
spotify:track:21aDVa64pWR8SYQ7wBRMkd,"CHARGE DEM HOES A FEE (with Future & Travis Scott)","MUSIC","Playboi Carti;Future;Travis Scott",2025-03-14,225000,65,true,,2025-03-15T17:52:29Z,"rage rap,rap","AWGE/Interscope Records",0.817,0.651,9,-4.073,1,0.0479,0.000765,0.00000637,0.203,0.125,120.004,4
spotify:track:5Qya13gFXqupr4sSmZMKDg,"WALK","MUSIC","Playboi Carti",2025-03-14,94411,58,true,,2025-03-15T17:50:36Z,"rage rap","AWGE/Interscope Records",0.727,0.892,5,-5.142,0,0.113,0.0256,0,0.168,0.547,136.092,4
spotify:track:3lAEHk0eZzMKtCUFLXz8Ln,"RADAR","MUSIC","Playboi Carti",2025-03-14,107933,63,true,,2025-03-15T14:23:52Z,"rage rap","AWGE/Interscope Records",0.543,0.732,11,-5.046,0,0.0479,0.00114,0,0.609,0.31,147.169,4
spotify:track:3surY3LebvLLdJezmiKUBO,"TWIN TRIM (with Lil Uzi Vert)","MUSIC","Playboi Carti;Lil Uzi Vert",2025-03-14,94825,62,true,,2025-03-15T14:19:47Z,"rage rap,melodic rap","AWGE/Interscope Records",0.736,0.825,5,-6.74,0,0.0445,0.0536,0.00000184,0.168,0.335,143.017,4
spotify:track:0Y4QoYUycDPCzCh7dTqd6k,"BOZO","DŻUNGLA","vkie",2021-10-15,174378,51,true,,2025-03-08T14:55:06Z,"","vkie",0.747,0.528,11,-11.714,1,0.265,0.0431,0,0.289,0.562,82.065,4
spotify:track:3KafNX5wpaHqSFNNYrssPZ,"2:52AM in Atlanta","RIO FREE (Something Happen)","Rio Da Yung Og",2025-02-07,167670,33,true,,2025-02-27T10:07:54Z,"","#Boyz Entertainment LLC / EMPIRE",0.602,0.788,7,-6.299,1,0.508,0.0959,0,0.215,0.408,122.129,5
spotify:track:4CjHxVFrGUFP40jtXREEAP,"In Your Home","Stepping In Blood","Bloodhound Lil Jeff;BloodHound Q50;Rell Vert",2024-06-26,122716,50,true,,2025-02-20T19:57:41Z,"chicago drill,drill","Grade A Productions",0.67,0.706,9,-6.39,1,0.258,0.0389,0,0.194,0.27,158.049,4
spotify:track:3dUcfdwizQ8RkyhIvBMy1F,"Hoochie Wally","4th Quarter Shit Talking","Bfb Da Packman;Sada Baby;YN Jay",2024-11-22,178824,43,true,,2025-02-20T19:57:23Z,"","The Lunch Crew Company LLC / SYNRGY RECORDS",0.5,0.665,8,-6.605,0,0.318,0.0475,0,0.114,0.278,98.291,4
spotify:track:3l27iSpevuqwQCGHvt2FYr,"No Static","Public Housing","Real Boston Richey",2022-08-26,148111,55,true,,2025-02-20T19:55:49Z,"","Open Shift Distribution",0.752,0.517,1,-5.631,1,0.305,0.0000604,0,0.148,0.487,169.914,4
spotify:track:1djQ2Pp9k5gpWqXHYTCKVD,"8 Ball","8 Ball","Almighty Slime;Rio Da Yung Og",2022-06-29,108470,42,true,,2025-02-20T19:52:22Z,"","Red money entertainment",0.789,0.606,1,-9.549,0,0.326,0.251,0,0.305,0.607,96.895,3
spotify:track:5fyLBIwPV0nLcCC0jeZgx5,"Booked Summer","RIO FREE (Something Happen)","Rio Da Yung Og",2025-02-07,174953,29,true,,2025-02-20T18:30:23Z,"","#Boyz Entertainment LLC / EMPIRE",0.675,0.847,1,-5.905,0,0.4,0.0925,0,0.119,0.589,106.949,4
spotify:track:2CIBj8sa8gdqKWNvfVqp1o,"Crash Dummy","RIO FREE (Something Happen)","Rio Da Yung Og",2025-02-07,167655,31,true,,2025-02-20T18:30:19Z,"","#Boyz Entertainment LLC / EMPIRE",0.538,0.699,9,-5.464,1,0.3,0.0212,0,0.177,0.314,104.396,4
spotify:track:3OMm1gUHWZ0ZyyApJVwcG8,"Seniorita (Gorąca Krew)","Muzyka Klasyczna","Pezet;NOON",2002-04-05,158592,0,false,,2025-02-09T18:24:46Z,"","Nowe Nagrania / Pezet",0.871,0.728,9,-5.568,1,0.231,0.38,0.00682,0.234,0.891,100.469,4
spotify:track:3ECXDjMnMFlICXfhxF2Dg0,"Ukryty w Mieście Krzyk","Muzyka Klasyczna","Pezet;NOON",2002-04-05,201612,0,false,,2025-02-09T18:21:17Z,"","Nowe Nagrania / Pezet",0.695,0.665,1,-8.3,1,0.35,0.401,0.000557,0.11,0.6,176.136,4
spotify:track:6O3WfmAQIgnLBGVzZJVS40,"Talk My Shit","Mr Beat The Road","BossMan Dlow",2024-03-15,104470,65,true,,2025-02-08T15:41:55Z,"","Alamo",0.614,0.463,1,-7.052,1,0.189,0.00923,0,0.263,0.252,112.789,5
spotify:track:3iE1FE8lXfXlrAcHL01jpv,"CRAZY FROG","DŻUNGLA","vkie",2021-10-15,140155,57,true,,2025-02-08T14:43:20Z,"","vkie",0.756,0.689,10,-8.144,0,0.42,0.0185,0,0.104,0.608,169.947,4
spotify:track:6ThG0PswsGyKTBUaloKQaJ,"HANNAH MONTANA","DŻUNGLA","vkie;Mustang",2021-10-15,233290,47,true,,2025-02-08T14:39:09Z,"","vkie",0.575,0.635,1,-6.752,1,0.145,0.0475,0.00000667,0.0707,0.127,96.039,4
spotify:track:08T4lSobn8UP6PQc9qtTzT,"Crayola","Bloodshells Revenge","9lokknine",2019-03-29,190380,1,false,,2025-02-07T18:15:19Z,"","AFNF",0.729,0.538,7,-9.63,1,0.152,0.0218,0,0.339,0.173,80.474,4
spotify:track:4AHM8oiNRAb1muSPdj2vp6,"Cousin Killed","RIO FREE (Something Happen)","Rio Da Yung Og",2025-02-07,152041,30,true,,2025-02-07T17:42:19Z,"","#Boyz Entertainment LLC / EMPIRE",0.495,0.804,0,-4.595,0,0.317,0.025,0,0.26,0.618,93.404,4
spotify:track:30UrruVSgyegF2sZns2swG,"Since A Lil Nigga","Real Striker Music","Babyfxce E",2024-11-22,109908,41,true,,2025-01-30T14:56:13Z,"","Atlantic Records",0.847,0.621,2,-5.974,1,0.251,0.144,0,0.0992,0.437,96.073,4
spotify:track:7J2WoX23EpdUXw3iFdXsj1,"Gallery Dept (feat. Veeze)","Unfuckwitable (Deluxe Edition)","Babyface Ray;Veeze",2021-05-14,135116,54,true,,2025-01-30T14:55:32Z,"","Wavy Gang / EMPIRE",0.754,0.522,8,-4.893,1,0.184,0.0975,0,0.198,0.0985,85.451,4
spotify:track:4uWm5KlbyNYbLIe2GDPKsh,"Why You Lying","Why You Lying","9lokknine",2020-05-29,224287,56,true,,2025-01-30T14:55:07Z,"","AFNF LLC",0.813,0.592,11,-7.523,0,0.318,0.0581,0,0.352,0.609,80.429,4
spotify:track:7x5CvENf43u875TNrtqT1h,"One Take Freestyle","One Take Freestyle","1900Rugrat",2024-09-13,179906,62,true,,2025-01-19T17:49:03Z,"","Remain Solid / 300 Ent",0.508,0.724,10,-6.409,0,0.311,0.232,0.00000102,0.271,0.405,159.895,4
spotify:track:1H3BKRHPHblRSbEm5HSPfU,"RIO FREE","RIO FREE","Rio Da Yung Og",2024-12-13,200393,52,true,,2025-01-17T22:14:01Z,"","#Boyz Entertainment LLC / EMPIRE",0.484,0.742,5,-6.885,1,0.403,0.427,0,0.12,0.517,202.117,4
spotify:track:6Lq1X5hPJk1sEMoJPR0mkS,"Do Dat","RIO FREE","Rio Da Yung Og",2025-01-10,168727,34,true,,2025-01-12T18:45:06Z,"","#Boyz Entertainment LLC / EMPIRE",0.725,0.431,1,-8.083,1,0.286,0.282,0,0.0648,0.0563,104.972,4
spotify:track:3F1HInkFhCUvhUe7nyfe26,"Yung OGee","RIO FREE","Rio Da Yung Og",2025-01-10,164000,42,true,,2025-01-11T22:39:19Z,"","#Boyz Entertainment LLC / EMPIRE",0.76,0.497,1,-6.696,1,0.137,0.316,0.00000249,0.097,0.0517,97.947,4
spotify:track:2V7Att34eiXbadyyebYIAZ,"Shake Back","RIO FREE","Rio Da Yung Og",2025-01-10,134693,49,true,,2025-01-11T22:39:18Z,"","#Boyz Entertainment LLC / EMPIRE",0.766,0.529,0,-9.922,1,0.259,0.672,0.002,0.348,0.33,99.034,4
spotify:track:7KR55oEURb4xGGJoNQ5xfX,"Uncle Sam","RIO FREE","Rio Da Yung Og",2025-01-10,136800,35,true,,2025-01-11T21:15:01Z,"","#Boyz Entertainment LLC / EMPIRE",0.562,0.666,2,-10.446,1,0.389,0.103,0,0.355,0.647,134.349,5
spotify:track:6KstakzGSV3xPMWyTKwC0J,"Chip Chaser Freestyle","Chip Chaser Freestyle","Bravo the Bagchaser",2024-12-31,106810,25,true,,2025-01-08T21:26:25Z,"","Break - In",0.618,0.425,11,-9.921,0,0.401,0.224,0,0.293,0.201,181.756,4
spotify:track:7m3QDnAQQvRYYmtl24q1yK,"Stunt Double (feat. Rio Da Yung OG)","Michigan Boy Boat","Lil Yachty;Rio Da Yung Og",2021-04-23,122955,45,true,,2025-01-08T21:04:03Z,"","Quality Control Music/Motown Records",0.8,0.556,9,-8.289,1,0.311,0.00388,0,0.0827,0.329,101.494,4
spotify:track:1ScHUl5otnzy82LtoVlwEZ,"Big Bagger","Big Bagger","Flat260",2024-02-23,94945,3,true,,2025-01-08T21:03:53Z,"","KEEPSLAPPIN LLC",0.8,0.484,1,-10.738,1,0.221,0.0114,0,0.159,0.286,91.024,4
spotify:track:3A4S0o95OxSgRbqEnEMsn4,"Life We Live (feat. Namond Lumpkin & Edgar Fletcher)","Mista Don't Play: Everythangs Workin","Project Pat;Namond Lumpkin;Edgar Fletcher",2001-02-27,254373,69,true,,2025-01-03T20:26:59Z,"southern hip hop,crunk,gangster rap","Columbia/Legacy",0.883,0.633,1,-5.644,1,0.173,0.00603,0,0.13,0.241,76.99,4
spotify:track:6dXjUMjFxfAX4F2dHKqQzf,"Rock","Rock","Stepz",2024-10-11,144113,71,false,,2025-01-03T20:21:11Z,"uk drill","Stepz",0.9,0.743,1,-5.898,1,0.222,0.0486,0,0.304,0.729,150,4
spotify:track:3vC25KvbbtiqQ1m1LGkpuv,"F U 2x","WHAM","Lil Baby",2025-01-03,117200,0,true,,2025-01-03T18:38:15Z,"","Quality Control Music/Motown Records",0.859,0.738,9,-6.434,1,0.0731,0.0111,0.00000602,0.119,0.161,140.021,4
spotify:track:3VPypw74MtxfyGosqzokDQ,"Free Joe Exotic","Free Joe Exotic","Bfb Da Packman;Sada Baby",2020-06-07,281036,47,true,,2024-12-27T19:01:12Z,"","The Lunch Crew Company LLC",0.744,0.692,11,-7.352,0,0.341,0.082,0,0.186,0.488,96.001,4
spotify:track:2JKkIYGgr3KobERZKzCpa1,"1v1 (feat. Lil Yachty)","1v1 (feat. Lil Yachty)","Rio Da Yung Og;Lil Yachty",2020-10-13,173027,63,true,,2024-12-21T09:12:48Z,"","#Boyz Entertainment LLC",0.634,0.632,11,-9.193,0,0.493,0.17,0,0.143,0.517,129.278,5
spotify:track:374qCF0BdV4c4QXYf5NN8C,"Murda She Wrote (Jersey Mix)","Murda She Wrote (Jersey Mix)","King Trilla X",2024-10-19,123480,0,true,,2024-12-14T22:43:33Z,"jersey club","King Juwan Entertainment",0.884,0.545,1,-7.416,1,0.313,0.00209,0.000205,0.0764,0.192,139.99,4
spotify:track:0XCYuEEUppDeThBR096cQP,"Lean Chronicles (feat. Leewayy)","Lean Chronicles (feat. Leewayy)","Rio Da Yung Og;leewayy",2021-09-23,139784,59,true,,2024-12-07T13:00:30Z,"","#Boyz Entertainment LLC",0.779,0.571,1,-8.308,1,0.351,0.112,0,0.122,0.27,98.599,4
spotify:track:2TmS5wJTfWrpFgakSSTdCi,"HOT ONE (with TiaCorine & A$AP Ferg)","King Of The Mischievous South Vol. 2","Denzel Curry;TiaCorine;A$AP Ferg",2024-07-19,165280,64,true,,2024-12-07T09:45:12Z,"rap","Loma Vista Recordings",0.788,0.715,5,-5.211,1,0.119,0.698,0,0.152,0.819,81.523,4
spotify:track:0nfQguNoAfKFjsQHr6qnxc,"m.A.A.d city","good kid, m.A.A.d city","Kendrick Lamar;MC Eiht",2012,350120,67,true,,2024-12-07T09:38:25Z,"hip hop,west coast hip hop,g-funk,gangster rap","Aftermath",0.487,0.729,2,-6.815,1,0.271,0.0538,0.00000409,0.44,0.217,91.066,4
spotify:track:44yCee9dkgbofBom5te9Hy,"Shhh","Who is Nardo Wick?","Nardo Wick",2021-12-03,140625,48,true,,2024-11-30T18:03:25Z,"","Flawless Ent./RCA Records",0.71,0.509,1,-6.941,0,0.405,0.00992,0,0.537,0.317,160.11,4
spotify:track:0RgjEkSbeuStKfT2Pa4Zai,"reincarnated","GNX","Kendrick Lamar",2024-11-22,275740,71,true,,2024-11-29T14:02:49Z,"hip hop,west coast hip hop","pgLang, under exclusive license to Interscope Records",0.846,0.779,7,-5.363,1,0.254,0.0534,0,0.299,0.748,91.118,4
spotify:track:6T10XPeC9X5xEaD6tMcK6M,"All I Need (feat. Beth Hirsch)","Moon Safari","Air;Beth Hirsch",1998-01-16,268306,70,false,,2024-11-26T11:53:39Z,"trip hop,downtempo","Parlophone (France)",0.372,0.43,7,-11.643,0,0.0305,0.859,0.00255,0.169,0.211,189.742,4
spotify:track:2Uts1QFB4u2YNIMiqcb4de,"peekaboo (feat. azchike)","GNX","Kendrick Lamar;AZ Chike",2024-11-22,155917,77,true,,2024-11-23T11:07:46Z,"hip hop,west coast hip hop,hyphy","pgLang, under exclusive license to Interscope Records",0.889,0.298,1,-9.086,1,0.182,0.00306,0.0000126,0.173,0.314,100.042,4
spotify:track:0aB0v4027ukVziUGwVGYpG,"tv off (feat. lefty gunplay)","GNX","Kendrick Lamar;Lefty Gunplay",2024-11-22,220690,85,true,,2024-11-23T00:15:12Z,"hip hop,west coast hip hop,mexican hip hop","pgLang, under exclusive license to Interscope Records",0.855,0.529,6,-6.679,0,0.263,0.0837,0,0.423,0.548,100.036,4
spotify:track:3aZptNYC6Z1YoumeqZcDcQ,"gnx (feat. hitta j3, youngthreat, peysoh)","GNX","Kendrick Lamar;Hitta J3;YoungThreat;Peysoh",2024-11-22,193539,64,true,,2024-11-23T00:15:09Z,"hip hop,west coast hip hop","pgLang, under exclusive license to Interscope Records",0.75,0.556,1,-7.275,1,0.436,0.134,0,0.107,0.736,179.911,4
spotify:track:0nj9Bq5sHDiTxSHunhgkFb,"squabble up","GNX","Kendrick Lamar",2024-11-22,157992,81,true,,2024-11-23T00:13:49Z,"hip hop,west coast hip hop","pgLang, under exclusive license to Interscope Records",0.874,0.672,0,-5.568,1,0.198,0.0206,0,0.0783,0.711,103.921,4
spotify:track:5gOfC9UzZQzTyShqPMrpjT,"wacced out murals","GNX","Kendrick Lamar",2024-11-22,317092,70,true,,2024-11-23T00:13:39Z,"hip hop,west coast hip hop","pgLang, under exclusive license to Interscope Records",0.761,0.501,9,-10.759,0,0.459,0.249,0,0.136,0.502,81.998,4
spotify:track:5S8VwnB4sLi6W0lYTWYylu,"hey now (feat. dody6)","GNX","Kendrick Lamar;Dody6",2024-11-22,217478,72,true,,2024-11-22T22:23:25Z,"hip hop,west coast hip hop","pgLang, under exclusive license to Interscope Records",0.806,0.358,10,-8.769,1,0.117,0.00443,0.00162,0.412,0.188,102.011,4
spotify:track:347YDsxprbGCtoZylsyBAp,"Oh Shit (feat. BossMan Dlow)","Oh Shit (feat. BossMan Dlow)","Nardo Wick;BossMan Dlow",2024-09-17,160233,41,true,,2024-11-16T20:53:29Z,"","Flawless Ent./RCA Records",0.779,0.646,2,-7.382,1,0.268,0.0556,0.00000206,0.221,0.463,89.967,4
spotify:track:0zo9ZQnodNt4WkkSTtKUg3,"COSMIC","COSMIC","trabbey",2023-04-28,196806,22,false,,2024-11-15T20:12:36Z,"freestyle","trabbey",0.692,0.411,2,-11.168,1,0.0433,0.0955,0.793,0.0907,0.125,99.975,4
spotify:track:1EYIvQfBZSyjqWAne5K8q7,"ICONIC","ICONIC","trabbey",2023-04-07,216767,30,false,,2024-11-15T20:03:19Z,"freestyle","trabbey",0.718,0.348,1,-10.297,0,0.0373,0.00826,0.951,0.325,0.124,133.959,4
spotify:track:06UPCXzhIsXnceSXmKLMEY,"Ether","Stillmatic","Nas",2001-12-18,277706,59,true,,2024-11-14T21:38:54Z,"old school hip hop,east coast hip hop,hip hop","Columbia",0.573,0.831,7,-5.586,1,0.433,0.0401,0,0.0909,0.766,76.352,4
spotify:track:0RYzpmwi9SZs8soagK6A0T,"Jarreau Of Rap (Skatt Attack) (ft. Al Jarreau & Keyon Harrold)","The Lost Tapes 2","Nas;Al Jarreau;Keyon Harrold",2019-07-19,198316,26,false,,2024-11-13T22:25:20Z,"old school hip hop,east coast hip hop,hip hop,yacht rock,smooth jazz,vocal jazz,jazz,indie jazz,soul jazz","Mass Appeal Records",0.612,0.698,8,-5.638,0,0.106,0.0456,0.00000111,0.186,0.428,64.241,4
spotify:track:0p3ALbsb1K4i3r78IINq8r,"Vernon Family","The Lost Tapes 2","Nas",2019-07-19,180449,28,true,,2024-11-13T22:22:07Z,"old school hip hop,east coast hip hop,hip hop","Mass Appeal Records",0.764,0.8,9,-6.037,1,0.316,0.0137,0,0.107,0.537,103.197,4
spotify:track:3HVJbdz0V402U5YggQK4Ao,"Touch It","The Big Bang","Busta Rhymes",2006-01-01,214960,65,true,,2024-11-13T21:34:44Z,"east coast hip hop","Aftermath",0.658,0.551,1,-6.62,1,0.37,0.0043,0.000108,0.197,0.442,138.335,5
spotify:track:4HfxDJ0uLHTLe0fZrx0MbQ,"Check the Rhime","The Low End Theory","A Tribe Called Quest",1991-09-24,216693,67,false,,2024-11-13T21:18:07Z,"jazz rap,east coast hip hop,old school hip hop,hip hop","Jive",0.881,0.361,11,-14.727,0,0.237,0.0503,0.0046,0.254,0.797,96.43,4
spotify:track:7f1UEGMBMuXfLBP5XANfrW,"The Hop","Beats, Rhymes & Life","A Tribe Called Quest",1996-07-30,207466,65,true,,2024-11-13T21:09:02Z,"jazz rap,east coast hip hop,old school hip hop,hip hop","Jive",0.927,0.517,1,-6.489,1,0.361,0.0679,0,0.174,0.616,95.525,4
spotify:track:0IVAlb0cFCH1cQ974iR1TU,"Ms. Fat Booty","Black On Both Sides","Mos Def",1999-10-12,223546,70,true,,2024-11-13T20:56:42Z,"east coast hip hop,old school hip hop,hip hop","Rawkus Entertainment",0.782,0.589,1,-4.827,1,0.189,0.148,0,0.164,0.869,90.438,4
spotify:track:6DWdTk7UaZ6LIYYCFvmgX7,"Shootouts","It Was Written","Nas",1996-07-02,226026,49,true,,2024-11-13T20:34:08Z,"old school hip hop,east coast hip hop,hip hop","Columbia",0.6,0.664,1,-6.734,1,0.334,0.0764,0,0.0922,0.323,174.22,4
spotify:track:2Ja3UauMDeQnq4sI8a64Ys,"Affirmative Action (feat. AZ, Cormega & Foxy Brown)","It Was Written","Nas;AZ;Cormega;Foxy Brown",1996-07-02,259800,61,true,,2024-11-11T20:14:02Z,"old school hip hop,east coast hip hop,hip hop,boom bap","Columbia",0.665,0.566,3,-9.209,0,0.443,0.484,0,0.16,0.755,173.804,4
spotify:track:2W58HMaCbjcUfZnZaeHtcC,"Memory Lane (Sittin' in da Park)","Illmatic","Nas",1994-04-19,248211,62,true,,2024-11-11T19:26:18Z,"old school hip hop,east coast hip hop,hip hop","Columbia",0.648,0.841,0,-4.322,1,0.212,0.31,0,0.136,0.624,89.564,4
